Date;Feed Composition 1;Feed Composition 2;Effluent composition 1;Effluent composition 3;Conversion;Feed Flow;Inlet Temp;Temp1;Temp2;Temp3;Temp4;Temp5;Temp6;Outlet Temp;Water in Temp;Water out Temp;Water Flow;
1-Jan-16;16,140;0,290;1,150;1,270;92,875;210,038;135,020;145,447;134,347;;157,084;150,248;146,698;145,819;145,005;150,656;849,101;
2-Jan-16;17,180;0,270;0,970;1,930;94,354;205,164;135,001;145,454;134,707;;161,621;152,492;147,093;145,866;145,000;150,803;850,092;
3-Jan-16;18,720;0,220;0,760;2,980;95,940;149,690;134,366;145,511;135,748;;165,397;153,489;146,909;145,677;144,928;149,743;847,659;
4-Jan-16;16,380;13,600;1,580;2,100;90,354;230,104;135,102;144,896;135,971;;164,378;164,435;150,105;146,274;145,008;150,839;850,466;
5-Jan-16;17,990;18,620;2,010;1,620;88,827;209,876;135,102;145,546;134,370;;164,374;171,970;149,161;145,928;145,005;151,264;850,200;
6-Jan-16;15,710;21,020;1,740;1,940;88,924;184,265;135,584;145,400;134,420;;153,531;171,201;150,585;145,765;144,987;149,947;850,346;
7-Jan-16;17,010;15,310;1,900;1,720;88,830;249,935;135,057;144,737;135,866;;154,627;157,194;160,239;146,588;145,007;151,313;850,803;
8-Jan-16;16,840;13,460;1,870;1,770;88,895;235,690;135,239;144,708;136,693;;153,669;154,599;164,275;146,805;145,001;150,704;850,465;
9-Jan-16;33,840;14,710;1,900;1,710;94,385;219,954;134,987;144,960;136,186;;153,522;154,142;166,498;147,008;144,998;150,649;850,866;
10-Jan-16;16,780;15,560;#YOK;1,710;#YOK;220,040;135,063;145,149;134,945;;153,879;154,478;169,529;147,753;145,004;150,981;849,691;
11-Jan-16;17,290;15,150;2,260;1,660;86,929;209,860;138,163;145,959;135,824;;153,159;153,644;169,388;147,362;145,006;150,649;849,637;
12-Jan-16;16,370;14,360;2,280;1,890;86,072;210,039;138,138;145,843;137,352;;152,797;153,112;167,541;147,565;145,002;150,323;849,547;
13-Jan-16;16,140;14,180;2,290;2,260;85,812;220,105;138,136;146,272;137,279;;153,874;154,118;167,559;148,834;145,998;151,239;850,300;
14-Jan-16;15,770;14,270;2,210;1,780;85,986;210,003;138,006;146,308;136,422;;153,625;153,768;167,152;148,605;146,007;151,038;849,835;
15-Jan-16;18,200;0,530;1,050;2,780;94,231;146,464;138,079;149,054;140,343;;155,710;155,757;169,681;150,825;148,999;153,114;850,311;
16-Jan-16;14,600;0,420;1,220;2,050;91,644;190,030;139,923;149,167;138,841;;156,317;156,606;164,264;153,210;150,000;154,071;849,655;
17-Jan-16;14,620;0,250;1,070;1,980;92,681;160,050;140,075;149,663;139,637;;155,681;155,767;163,283;152,784;150,001;153,777;851,094;
18-Jan-16;14,540;0,240;1,230;1,930;91,541;160,066;140,119;149,418;139,651;;155,242;155,186;158,280;153,706;150,005;153,476;848,814;
19-Jan-16;14,750;0,200;1,720;1,820;88,339;160,298;141,095;150,148;140,305;;156,009;155,943;157,776;156,057;151,274;154,134;852,073;
20-Jan-16;15,330;0,150;1,920;1,750;87,476;175,159;145,027;154,246;143,469;;160,418;160,283;161,516;162,400;155,006;158,709;850,547;
21-Jan-16;15,580;0,270;2,170;1,600;86,072;174,986;150,032;155,524;145,648;;160,066;159,780;160,405;164,493;155,010;158,734;850,212;
22-Jan-16;12,350;0,470;2,380;2,950;80,729;175,217;150,005;154,966;142,178;;159,348;158,995;159,226;164,662;155,004;158,196;849,868;
23-Jan-16;13,700;0,600;2,510;2,280;81,679;174,975;150,111;155,146;142,942;;159,524;159,173;159,208;166,381;154,999;158,282;849,771;
24-Jan-16;11,780;16,100;3,660;1,560;68,930;220,023;150,080;154,422;143,253;;159,247;158,872;158,748;166,177;155,009;157,978;849,938;
25-Jan-16;13,860;17,030;3,880;1,850;72,006;225,085;155,182;159,809;150,007;;165,108;164,590;164,344;172,426;159,994;163,472;850,411;
26-Jan-16;14,640;15,970;4,890;2,200;66,598;259,909;155,059;159,763;146,444;;165,924;165,356;164,909;175,772;160,005;164,032;850,490;
27-Jan-16;34,510;14,990;5,420;2,650;84,294;259,980;155,009;159,519;145,348;;165,725;165,137;164,637;175,945;159,993;163,811;849,611;
28-Jan-16;15,190;11,020;#YOK;#YOK;OFFLINE;8,355;72,542;140,290;133,000;;141,098;140,780;140,775;108,370;139,991;141,019;850,740;
29-Jan-16;16,680;6,770;#YOK;#YOK;OFFLINE;9,510;75,649;;;;;;;65,370;139,986;140,764;849,861;
30-Jan-16;16,920;6,780;#YOK;#YOK;OFFLINE;11,054;77,072;;;;;;;68,262;139,986;140,842;850,609;
31-Jan-16;17,840;6,140;#YOK;#YOK;OFFLINE;12,826;82,342;;;;;;;75,372;139,949;140,469;850,112;
1-Feb-16;18,440;5,870;#YOK;#YOK;OFFLINE;12,748;76,478;;;;;;;75,125;140,018;140,748;850,422;
2-Feb-16;17,470;7,040;#YOK;#YOK;OFFLINE;12,188;76,008;;;;;;;76,085;139,998;140,964;850,407;
3-Feb-16;17,190;6,120;#YOK;#YOK;OFFLINE;7,834;66,745;140,395;140,455;140,559;141,008;140,535;140,734;88,588;140,009;141,167;850,178;
4-Feb-16;17,590;5,970;#YOK;#YOK;OFFLINE;5,477;59,111;140,425;140,458;140,635;140,989;140,578;140,858;58,349;140,030;141,220;849,950;
5-Feb-16;19,310;1,120;#YOK;#YOK;OFFLINE;8,696;55,389;139,190;139,014;139,240;139,622;139,145;139,410;130,968;138,901;138,744;852,488;
6-Feb-16;18,400;1,230;#YOK;#YOK;OFFLINE;9,060;62,677;130,388;130,400;130,529;130,926;130,489;130,713;81,062;129,990;131,003;849,541;
7-Feb-16;17,230;0,980;1,550;1,620;91,004;270,101;140,061;169,219;177,493;162,786;158,648;156,558;155,861;155,565;154,989;161,321;850,471;
8-Feb-16;16,820;1,090;1,020;1,770;93,936;244,620;140,396;150,185;154,608;152,715;147,846;143,844;141,116;139,871;139,004;146,454;850,236;
9-Feb-16;16,910;0,920;0,920;1,750;94,559;208,667;140,094;149,384;154,332;151,283;146,298;142,954;140,725;139,725;138,999;145,603;849,508;
10-Feb-16;16,840;0,640;#YOK;1,790;#YOK;210,051;140,144;148,629;153,690;151,381;146,466;143,003;140,710;139,597;139,002;145,431;849,710;
11-Feb-16;15,470;0,640;0,900;1,800;94,182;215,079;140,181;147,226;151,592;150,592;146,652;143,115;140,737;139,525;138,998;144,829;851,165;
12-Feb-16;14,410;0,670;1,190;1,910;91,742;260,139;140,161;146,741;150,541;150,878;148,098;144,274;141,768;140,024;139,002;145,243;849,888;
13-Feb-16;15,060;0,580;1,440;1,640;90,438;365,061;140,122;149,800;155,199;156,325;153,196;148,116;144,625;141,976;140,001;148,943;851,261;
14-Feb-16;15,090;0,610;1,670;1,750;88,933;365,067;140,227;149,222;154,486;155,919;152,980;147,922;144,416;141,763;140,007;148,523;850,165;
15-Feb-16;15,630;0,610;1,930;1,800;87,652;364,866;139,956;152,537;159,512;160,433;155,894;150,361;146,513;144,383;142,991;151,664;849,982;
16-Feb-16;15,990;0,500;1,250;1,700;92,183;375,181;120,884;148,899;159,298;161,555;157,023;150,875;146,543;144,285;142,878;149,328;851,529;
17-Feb-16;16,560;0,370;#YOK;#YOK;OFFLINE;24,702;149,776;152,340;147,672;144,670;144,257;143,529;143,622;138,955;142,761;144,793;852,177;
18-Feb-16;16,780;11,040;#YOK;#YOK;OFFLINE;4,043;65,187;123,527;123,552;123,700;124,058;123,676;123,806;65,816;123,437;123,960;849,489;
19-Feb-16;15,390;15,870;#YOK;#YOK;OFFLINE;7,616;76,500;125,903;125,928;126,085;126,379;126,060;126,156;72,414;125,875;126,335;849,889;
20-Feb-16;14,240;12,810;#YOK;#YOK;OFFLINE;8,150;73,425;126,491;126,503;126,673;126,942;126,641;126,738;72,650;126,386;126,919;850,070;
21-Feb-16;14,060;12,310;#YOK;#YOK;OFFLINE;8,129;74,057;128,623;128,622;128,809;129,105;128,712;128,883;74,114;128,489;129,055;850,126;
22-Feb-16;15,740;11,200;#YOK;#YOK;OFFLINE;3,111;70,678;127,794;127,763;127,943;128,267;127,806;128,025;71,628;127,380;128,232;850,010;
23-Feb-16;18,250;9,640;#YOK;#YOK;OFFLINE;0,785;61,036;104,031;94,191;95,245;106,741;107,620;107,925;56,588;106,226;94,940;838,104;
24-Feb-16;18,820;9,520;#YOK;#YOK;OFFLINE;0,499;61,939;118,271;118,318;118,440;118,819;118,430;118,624;60,732;117,949;118,761;849,761;
25-Feb-16;20,350;10,660;#YOK;#YOK;OFFLINE;1,049;65,231;124,337;124,396;124,527;124,856;124,528;124,597;60,547;124,305;124,786;850,897;
26-Feb-16;22,820;10,600;#YOK;#YOK;OFFLINE;-0,064;55,605;119,252;119,309;119,447;119,753;119,410;119,626;58,126;119,057;119,766;850,032;
27-Feb-16;0,000;10,360;2,590;1,460;#SAYI/0!;240,085;135,085;147,250;156,326;153,924;143,809;139,347;136,075;135,178;134,995;143,549;849,707;
28-Feb-16;21,490;10,890;1,980;1,670;90,786;;;;;;;;;;;;;
29-Feb-16;20,150;13,160;2,690;1,420;86,650;190,069;135,053;150,251;165,870;148,817;143,548;141,403;140,405;140,056;140,000;145,736;849,379;
1-Mar-16;18,460;14,640;2,040;2,030;88,949;185,134;135,039;154,974;172,668;151,939;148,089;146,237;145,549;145,178;144,997;150,176;850,216;
2-Mar-16;17,750;14,170;2,480;1,500;86,028;184,958;135,043;154,740;172,283;151,835;148,080;146,323;145,757;145,244;145,005;150,168;850,263;
3-Mar-16;17,690;#YOK;2,100;1,870;88,129;185,057;135,034;154,463;170,709;152,229;148,228;146,378;145,632;145,208;144,992;150,001;850,635;
4-Mar-16;18,210;13,610;4,150;1,600;77,210;175,025;135,101;154,413;172,090;151,457;147,771;146,082;145,497;145,108;144,997;149,799;849,874;RX1A
5-Mar-16;18,510;13,730;2,360;1,650;87,250;174,971;135,092;154,619;172,582;151,538;147,819;146,092;145,473;145,012;144,996;149,863;850,140;RX1A
6-Mar-16;19,480;11,520;3,270;0,920;83,214;200,032;135,092;155,272;174,069;151,723;147,781;145,967;145,411;145,081;145,006;150,370;850,340;
7-Mar-16;19,090;8,520;2,020;1,730;89,419;239,954;140,001;159,213;171,942;158,496;152,808;150,175;148,804;148,344;147,997;154,827;849,540;
8-Mar-16;18,370;9,180;2,080;1,760;88,677;209,257;139,755;158,281;171,678;156,433;151,889;149,785;148,854;148,287;148,002;153,835;849,430;
9-Mar-16;20,890;7,940;#YOK;#YOK;#YOK;204,925;139,886;159,735;176,835;156,128;151,632;149,642;148,874;148,216;148,016;154,360;850,314;
10-Mar-16;20,050;6,290;1,980;2,030;90,125;205,023;140,032;159,035;172,483;157,184;152,265;150,040;148,889;148,414;147,996;154,270;850,572;
11-Mar-16;18,070;7,050;1,500;1,670;91,699;194,995;140,024;157,625;170,559;155,781;151,462;149,444;148,640;148,244;147,994;153,342;849,923;
12-Mar-16;15,910;9,650;1,240;2,050;92,206;198,756;139,773;156,558;166,627;156,499;151,938;149,800;148,659;148,218;148,008;152,956;849,639;
13-Mar-16;17,070;5,790;1,600;1,320;90,627;205,064;140,042;156,855;167,309;156,634;151,750;149,565;148,586;148,218;148,003;153,177;850,594;
14-Mar-16;17,720;5,020;1,430;1,990;91,930;230,093;140,150;157,564;166,685;159,879;153,602;150,597;148,890;148,421;148,007;154,194;850,369;
15-Mar-16;17,670;4,710;1,650;1,510;90,662;220,020;140,082;157,504;166,979;158,875;153,003;150,328;148,802;148,331;148,006;153,893;849,459;
16-Mar-16;17,860;4,760;1,620;1,780;90,929;215,108;140,016;157,714;167,323;158,754;153,087;150,419;148,958;148,445;147,999;153,935;851,445;
17-Mar-16;17,400;5,930;1,800;1,600;89,655;205,007;140,090;157,279;167,298;157,523;152,301;149,918;148,737;148,232;148,000;153,446;849,632;
18-Mar-16;19,650;6,060;2,250;1,190;88,550;169,925;140,131;156,989;166,950;158,589;153,852;151,015;149,164;148,206;147,997;153,250;850,377;
19-Mar-16;20,450;6,850;2,330;1,330;88,606;169,997;139,987;158,958;178,043;154,695;151,100;149,349;148,931;148,459;147,999;153,641;849,888;
20-Mar-16;20,690;7,180;2,260;1,390;89,077;169,957;140,058;159,127;178,619;154,482;151,065;149,329;148,897;148,425;148,004;153,723;850,551;
21-Mar-16;19,480;7,810;1,450;1,990;92,556;160,065;140,082;160,301;177,945;155,825;152,776;151,189;150,757;150,247;149,998;155,031;850,517;
22-Mar-16;17,350;6,860;1,530;1,580;91,182;205,007;140,111;159,382;171,189;158,513;153,854;151,636;150,621;150,209;150,010;155,335;849,417;
23-Mar-16;16,200;6,960;1,400;1,680;91,358;165,015;140,036;158,306;171,547;155,730;152,606;151,034;150,510;150,138;150,000;154,133;850,157;
24-Mar-16;14,490;8,720;1,380;1,600;90,476;165,004;139,895;157,536;168,870;155,807;152,857;151,293;150,830;150,429;150,000;154,010;850,314;
25-Mar-16;14,690;7,410;1,500;1,620;89,789;180,088;140,102;157,431;167,778;156,457;153,034;151,299;150,729;150,262;150,006;154,108;850,154;
26-Mar-16;16,360;6,350;1,370;1,710;91,626;204,027;140,336;158,864;169,350;158,603;153,946;151,780;150,823;150,373;150,007;155,142;851,022;
27-Mar-16;17,420;6,610;1,550;1,920;91,102;189,939;139,977;159,208;171,300;157,884;153,594;151,546;150,660;150,309;150,000;154,987;850,899;
28-Mar-16;19,310;6,770;1,570;1,890;91,869;190,136;140,110;160,680;175,886;157,788;153,580;151,590;150,830;150,410;149,998;155,685;849,912;
29-Mar-16;19,200;8,360;1,650;2,120;91,406;150,032;139,987;160,138;177,861;155,595;152,628;151,149;150,770;150,243;150,003;154,617;850,084;
30-Mar-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;-0,147;75,644;127,279;127,262;127,470;127,842;127,520;127,657;77,075;127,376;127,823;850,151;
31-Mar-16;26,450;0,200;1,630;2,460;93,837;200,071;135,623;164,094;183,754;158,864;154,049;151,695;150,579;150,177;149,854;156,998;850,595;
1-Apr-16;21,720;13,380;2,130;#YOK;90,193;324,937;140,051;168,968;188,134;166,642;159,662;156,045;154,256;153,688;152,988;163,101;851,079;
2-Apr-16;23,270;12,520;1,900;2,140;91,835;339,957;140,214;165,871;181,275;167,223;159,492;155,498;153,255;152,672;152,005;161,637;849,758;
3-Apr-16;17,140;11,410;1,720;1,820;89,965;348,051;140,551;163,752;176,510;167,098;159,427;155,355;152,978;152,494;151,986;160,561;850,077;
4-Apr-16;16,290;13,160;1,870;1,910;88,521;320,095;140,130;162,435;173,989;165,118;158,454;154,930;152,788;152,397;151,999;159,358;849,898;
5-Apr-16;17,130;11,960;1,780;2,140;89,609;305,175;140,221;162,904;174,989;164,647;158,159;154,771;152,865;152,399;152,008;159,429;850,984;
6-Apr-16;17,950;9,070;1,400;3,670;92,201;415,068;139,959;164,473;179,038;171,921;162,665;157,184;153,962;153,031;152,200;162,417;848,401;
7-Apr-16;16,890;0,350;0,900;2,300;94,671;220,020;140,223;158,408;166,732;160,667;155,067;152,315;150,722;150,252;149,993;155,407;850,716;
8-Apr-16;14,830;0,220;0,840;2,120;94,336;200,018;140,074;156,812;163,619;159,745;155,196;152,548;150,918;150,298;150,003;154,507;848,908;
9-Apr-16;14,050;11,220;1,190;2,220;91,530;220,056;140,099;157,423;164,985;160,129;155,380;152,565;150,968;150,413;149,999;155,017;850,576;
10-Apr-16;12,940;14,640;1,190;2,350;90,804;230,036;140,054;156,868;164,300;159,508;154,959;152,258;150,714;150,191;150,000;154,630;850,283;
11-Apr-16;12,970;13,430;1,260;2,560;90,285;229,914;140,109;156,734;163,814;159,851;155,167;152,432;150,852;150,303;149,997;154,637;849,002;
12-Apr-16;32,850;14,710;1,630;1,800;95,038;245,036;140,015;157,255;164,886;160,093;155,108;152,399;150,868;150,371;150,004;154,975;849,195;
13-Apr-16;13,180;14,720;1,620;2,180;87,709;245,027;140,032;157,436;164,968;160,567;155,665;152,784;151,044;150,524;149,995;155,204;850,869;
14-Apr-16;13,950;13,420;1,490;2,010;89,319;245,002;140,067;157,675;165,588;160,633;155,482;152,603;150,974;150,423;150,003;155,333;849,632;
15-Apr-16;15,210;11,050;1,570;1,790;89,678;240,021;140,084;158,472;167,287;160,516;155,135;152,379;150,958;150,454;150,001;155,663;849,846;
16-Apr-16;14,730;11,430;1,420;2,260;90,360;240,185;140,033;157,665;165,539;160,694;155,503;152,640;150,967;150,313;150,010;155,258;849,175;
17-Apr-16;14,200;9,860;1,280;2,460;90,986;239,977;140,038;157,394;164,554;161,364;156,259;153,138;151,205;150,436;149,993;155,295;849,040;
18-Apr-16;14,080;6,880;0,960;2,450;93,182;210,086;139,913;157,010;164,063;160,077;155,432;152,688;151,213;150,477;150,031;154,845;849,196;
19-Apr-16;15,900;7,330;1,970;1,540;87,610;200,087;140,067;157,858;167,313;158,080;153,622;151,557;150,639;150,253;150,007;154,688;849,065;
20-Apr-16;16,000;7,130;1,200;3,190;92,500;187,987;140,106;157,602;166,019;158,744;154,425;152,071;150,884;150,335;150,003;154,669;849,912;
21-Apr-16;15,470;7,360;1,130;2,600;92,696;192,990;140,089;157,365;165,619;158,739;154,271;151,908;150,679;150,225;149,998;154,530;849,674;
22-Apr-16;15,000;8,950;1,360;2,340;90,933;150,033;140,074;156,617;167,377;155,442;152,483;151,050;150,513;150,023;149,994;153,418;849,865;
23-Apr-16;16,950;8,430;1,950;1,450;88,496;150,011;139,957;157,586;172,037;155,241;152,235;150,803;150,308;149,963;149,997;153,747;850,183;
24-Apr-16;14,610;7,430;1,570;1,500;89,254;145,083;140,023;156,246;167,549;154,778;152,076;150,774;150,423;149,924;150,004;153,206;848,990;
25-Apr-16;14,570;0,180;1,310;1,380;91,009;155,059;140,017;156,018;164,546;156,450;152,681;151,041;150,471;150,072;150,004;153,442;850,236;
26-Apr-16;12,990;0,180;0,900;1,440;93,072;150,102;140,036;155,239;162,376;156,442;152,990;151,227;150,568;150,097;149,995;153,069;849,945;
27-Apr-16;12,330;0,200;0,890;1,650;92,782;152,101;140,085;155,105;161,665;156,705;153,376;151,519;150,758;150,189;150,009;153,136;849,581;
28-Apr-16;12,450;0,140;1,140;1,660;90,843;185,059;140,076;155,159;160,787;158,915;154,820;152,179;150,708;150,160;150,011;153,498;849,688;
29-Apr-16;12,260;0,120;0,820;1,640;93,312;185,058;140,093;155,104;160,721;158,914;154,602;152,036;150,695;150,155;149,997;153,475;849,576;
30-Apr-16;12,280;0,160;0,750;2,050;93,893;195,169;140,179;155,528;160,695;159,726;155,982;153,180;151,447;150,660;150,012;154,075;849,945;
1-May-16;12,090;0,170;0,870;1,810;92,804;194,939;140,028;154,995;160,044;159,368;155,770;152,858;151,075;150,356;150,002;153,640;850,305;
2-May-16;12,070;0,190;0,930;1,770;92,295;195,168;139,907;155,331;160,595;159,788;155,917;152,907;151,163;150,520;150,001;153,843;849,561;
3-May-16;12,560;0,190;0,000;0,000;100,000;180,179;140,068;155,519;161,492;158,780;154,598;152,110;150,887;150,329;150,005;153,722;849,630;
4-May-16;12,890;0,150;0,990;1,380;92,320;170,254;140,085;155,447;162,028;157,694;153,592;151,456;150,551;150,030;150,001;153,282;851,133;
5-May-16;13,190;0,120;0,930;1,520;92,949;180,044;140,086;155,680;161,957;158,820;154,360;151,904;150,678;150,182;150,002;153,588;850,232;
6-May-16;13,510;0,120;0,860;1,750;93,634;180,052;140,098;155,580;161,787;158,895;154,567;151,948;150,566;150,084;150,002;153,512;850,650;
7-May-16;16,840;6,360;1,840;1,190;89,074;204,875;140,016;158,495;168,665;158,613;153,415;151,233;150,354;149,972;150,001;154,754;850,549;
8-May-16;19,240;7,700;1,520;2,000;92,100;204,938;139,991;160,066;172,770;159,426;154,030;151,643;150,532;150,109;150,007;155,368;849,587;
9-May-16;19,970;6,240;1,600;1,970;91,988;205,022;140,072;160,380;173,187;159,858;154,357;151,952;150,860;150,246;150,001;155,630;850,415;
10-May-16;19,070;6,420;1,690;2,020;91,138;210,083;140,072;159,536;170,736;160,379;154,526;151,950;150,652;150,179;150,009;155,361;849,794;
11-May-16;17,890;2,890;1,420;1,820;92,063;223,704;139,867;158,435;166,832;163,114;156,573;153,096;151,050;150,311;149,996;155,385;850,017;
12-May-16;17,190;0,230;1,040;1,850;93,950;188,338;140,067;157,342;165,361;160,944;155,018;152,272;150,615;150,099;150,000;154,349;849,566;
13-May-16;15,890;0,250;0,860;2,220;94,588;150,107;140,070;156,198;164,753;157,522;153,372;151,485;150,655;150,060;150,002;153,345;850,179;
14-May-16;15,300;0,240;0,840;2,200;94,510;135,141;140,108;155,697;164,849;156,213;152,783;151,149;150,501;149,970;150,003;152,960;849,985;
15-May-16;15,950;8,300;1,540;2,130;90,345;174,989;140,052;162,337;175,698;161,070;157,633;156,094;155,601;155,123;155,001;158,695;850,121;
16-May-16;15,970;8,920;1,630;2,020;89,793;184,938;140,001;163,141;177,074;161,850;158,216;156,504;156,092;155,620;154,999;159,531;850,089;
17-May-16;17,550;7,000;1,430;2,480;91,852;208,896;140,145;163,482;176,160;163,935;158,767;156,689;155,546;155,274;154,987;159,825;849,025;
18-May-16;16,470;8,440;0,960;4,120;94,171;220,036;140,166;157,849;166,416;162,355;156,121;152,968;151,094;150,426;150,000;155,229;849,825;
19-May-16;13,960;8,270;1,310;1,830;90,616;220,065;140,008;156,579;163,936;161,615;155,702;152,675;150,863;150,339;150,003;154,468;849,910;
20-May-16;13,870;8,250;1,340;1,790;90,339;220,104;140,063;156,302;163,436;161,868;155,916;152,708;150,823;150,202;150,003;154,317;851,085;
21-May-16;13,720;7,990;1,070;2,460;92,201;220,059;140,046;156,030;162,732;161,647;156,271;152,996;150,885;150,218;150,002;154,234;850,638;
22-May-16;13,460;8,030;1,170;2,050;91,308;219,993;140,024;156,127;162,851;161,604;156,103;152,938;150,997;150,333;149,998;154,274;849,303;
23-May-16;13,600;8,450;1,300;2,080;90,441;218,006;140,033;155,912;162,710;161,372;155,823;152,662;150,759;150,170;150,000;154,137;849,690;
24-May-16;13,350;8,310;1,190;1,990;91,086;209,989;140,026;155,639;162,303;160,720;155,374;152,424;150,707;150,118;150,002;153,884;850,445;
25-May-16;13,060;10,270;1,170;2,600;91,041;195,019;140,036;155,709;162,688;159,688;154,542;151,980;150,769;150,176;150,005;153,756;849,334;
26-May-16;14,920;0,220;1,060;1,830;92,895;180,006;139,987;155,878;163,077;160,062;154,704;152,079;150,723;150,186;150,000;153,834;849,818;
27-May-16;14,560;0,160;1,070;1,490;92,651;190,060;140,025;155,404;161,722;160,907;154,980;152,550;150,624;150,037;149,999;153,760;850,467;
28-May-16;14,510;0,170;1,140;1,660;92,143;180,146;140,084;155,281;161,609;160,358;154,648;152,331;150,572;150,075;150,005;153,582;849,768;
29-May-16;16,580;8,360;2,100;1,610;87,334;189,961;140,017;156,525;164,353;161,206;155,114;152,640;150,746;150,120;150,001;154,401;850,483;
30-May-16;17,500;8,780;1,960;1,360;88,800;145,008;140,111;156,176;171,057;155,611;152,269;150,995;150,533;149,965;150,002;153,517;850,366;
31-May-16;19,130;10,160;1,850;1,790;90,329;144,372;140,068;157,004;173,499;156,441;152,621;151,082;150,441;149,919;149,998;153,938;849,438;
1-Jun-16;19,960;9,920;1,750;#YOK;91,232;140,076;140,108;157,152;175,439;156,097;152,526;151,112;150,613;150,026;149,992;154,046;850,185;
2-Jun-16;18,530;9,340;1,540;2,610;91,689;187,645;140,535;158,323;170,732;158,993;153,933;151,933;151,111;150,434;150,003;155,400;848,839;
3-Jun-16;18,260;6,160;1,590;1,960;91,292;203,997;139,949;157,930;167,494;161,811;155,262;152,690;150,981;150,498;150,004;155,492;850,606;
4-Jun-16;18,320;6,430;1,820;1,490;90,066;185,031;140,034;157,659;168,403;159,420;153,951;151,910;150,911;150,432;149,996;154,962;849,230;
5-Jun-16;16,140;4,620;1,220;2,070;92,441;260,261;140,069;157,078;164,448;165,919;159,186;154,998;151,442;150,477;149,999;155,748;850,739;
6-Jun-16;#YOK;#YOK;#YOK;#YOK;#YOK;249,244;139,863;155,153;160,745;162,837;158,487;154,880;151,581;150,429;150,005;154,415;849,714;
7-Jun-16;12,090;6,040;1,310;1,510;89,165;250,177;140,096;154,441;159,404;161,850;158,452;154,887;151,569;150,357;149,998;153,969;849,445;
8-Jun-16;11,570;5,770;1,090;2,260;90,579;244,991;140,076;154,143;158,867;160,795;157,810;154,654;151,737;150,467;149,996;153,761;849,435;
9-Jun-16;11,090;6,510;#YOK;#YOK;#YOK;244,961;140,057;153,859;158,464;160,247;157,470;154,368;151,616;150,393;150,003;153,535;850,204;
10-Jun-16;11,770;7,870;1,320;1,770;88,785;240,168;140,062;154,389;159,380;161,530;157,746;154,377;151,297;150,288;150,007;153,849;848,929;
11-Jun-16;11,640;6,560;1,500;1,620;87,113;260,014;140,115;154,091;159,021;161,754;158,534;155,004;151,660;150,333;149,997;153,918;850,564;
12-Jun-16;12,240;6,490;1,110;1,740;90,931;235,902;139,704;154,387;159,749;161,974;157,477;154,118;151,057;150,236;150,001;153,832;849,652;
13-Jun-16;13,140;5,740;1,210;1,760;90,791;254,937;140,044;154,954;160,603;163,357;158,909;155,088;151,514;150,306;150,004;154,429;849,452;
14-Jun-16;13,080;12,180;1,170;2,530;91,055;215,117;140,159;155,103;161,546;161,476;155,841;153,087;150,768;150,137;150,001;153,904;850,113;
15-Jun-16;13,330;0,300;0,800;2,230;93,998;209,698;139,928;154,532;159,815;161,297;157,340;153,589;151,428;150,264;150,005;153,760;851,845;
16-Jun-16;11,570;0,350;0,910;2,000;92,135;254,882;140,089;153,811;158,344;160,586;158,378;154,847;152,181;150,577;150,003;153,802;850,485;
17-Jun-16;13,050;4,540;1,170;2,340;91,034;250,014;140,101;154,878;160,252;162,373;158,573;154,659;151,676;150,384;150,004;154,312;849,630;
18-Jun-16;12,990;4,700;1,040;2,270;91,994;250,023;140,097;154,685;160,106;162,732;158,740;154,727;151,821;150,384;150,000;154,254;849,350;
19-Jun-16;12,620;6,380;0,950;3,270;92,472;255,098;140,111;154,656;160,075;162,731;158,769;154,708;151,788;150,456;150,005;154,322;847,910;
20-Jun-16;12,760;5,920;1,540;2,210;87,931;256,986;140,063;154,596;159,892;162,662;158,816;154,710;151,657;150,335;149,995;154,218;849,449;
21-Jun-16;13,650;#YOK;1,170;1,870;91,429;256,886;140,014;155,471;161,482;164,318;159,184;154,830;151,519;150,382;150,002;154,826;849,340;
22-Jun-16;14,580;3,560;1,630;1,620;88,820;220,022;139,999;155,331;161,410;163,316;157,562;153,851;151,160;150,220;149,998;154,275;849,672;
23-Jun-16;16,520;3,400;1,550;1,800;90,617;240,034;140,084;156,428;163,256;166,178;159,201;154,641;151,189;150,210;150,007;155,518;851,032;
24-Jun-16;26,390;5,120;2,560;1,740;90,299;249,983;140,104;162,879;177,366;167,013;156,630;152,815;150,773;150,192;150,018;159,041;849,394;
25-Jun-16;26,340;4,610;2,080;2,420;92,103;260,015;140,081;163,157;176,382;169,203;157,768;153,454;150,924;150,227;149,989;159,158;850,874;
26-Jun-16;25,350;4,780;2,050;1,890;91,913;252,274;140,098;161,898;169,528;172,847;158,967;153,819;150,783;150,096;149,957;158,958;851,176;
27-Jun-16;24,990;4,890;2,520;1,750;89,916;245,000;140,076;160,881;165,007;177,418;160,556;154,462;150,850;150,174;150,003;158,592;850,791;
28-Jun-16;25,050;4,540;2,360;1,620;90,579;264,973;140,103;160,815;165,520;184,663;164,166;156,042;151,130;150,348;150,018;158,932;850,533;
29-Jun-16;25,560;3,090;2,130;2,250;91,667;259,984;140,142;160,501;165,684;186,084;165,801;157,306;151,432;150,368;150,033;158,870;850,318;
